DATAFLOW,MEASURE,ASGS_2016,LABOURACCT_IND,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT,DECIMALS
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2019-Q1,171.85814552102,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2019-Q2,179.952524612567,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2019-Q3,184.943700808705,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2019-Q4,183.003051845702,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2020-Q1,184.491907298008,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2020-Q2,180.318368003778,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2020-Q3,181.399038483906,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2020-Q4,182.956376717517,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2021-Q1,186.665254569549,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2021-Q2,184.998547441838,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2021-Q3,180.748932729259,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2021-Q4,203.419962524134,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2022-Q1,201.067465321287,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2022-Q2,203.060485672071,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2022-Q3,196.916482302608,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2022-Q4,202.870526090815,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2023-Q1,206.964348461934,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2023-Q2,211.596531833758,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2023-Q3,216.218925433536,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2023-Q4,217.141925667239,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2024-Q1,219.155693051057,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2024-Q2,227.862169444604,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2024-Q3,231.601386728362,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2024-Q4,229.168455647828,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2025-Q1,226.638861515533,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2025-Q2,223.924102336666,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2025-Q3,224.698749945035,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,B,20,Q,2025-Q4,228.689197665991,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1994-Q3,8224.912040930309,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1994-Q4,8284.491550017277,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1995-Q1,8351.192733263939,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1995-Q2,8428.150411372471,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1995-Q3,8463.658179437081,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1995-Q4,8509.337332713767,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1996-Q1,8530.260843900822,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1996-Q2,8548.453538294245,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1996-Q3,8547.624785427712,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1996-Q4,8561.387590106706,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1997-Q1,8591.418598448889,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1997-Q2,8545.89012365427,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1997-Q3,8639.769695038376,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1997-Q4,8688.379946803121,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1998-Q1,8697.348156414058,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1998-Q2,8749.350322795579,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1998-Q3,8828.027288328549,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1998-Q4,8811.094207686067,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1999-Q1,8869.564439999718,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1999-Q2,8891.012583959238,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1999-Q3,8930.277251571932,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,1999-Q4,9024.759339923143,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2000-Q1,9082.460585718101,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2000-Q2,9153.351867024076,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2000-Q3,9246.927656423792,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2000-Q4,9197.799620464475,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2001-Q1,9219.08331971905,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2001-Q2,9269.17417885228,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2001-Q3,9289.796512251685,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2001-Q4,9313.823116875408,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2002-Q1,9368.62209829798,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2002-Q2,9412.855403214675,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2002-Q3,9482.406782321641,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2002-Q4,9585.362824252757,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2003-Q1,9605.539526001912,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2003-Q2,9603.791420280942,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2003-Q3,9678.63740004951,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2003-Q4,9743.450221216506,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2004-Q1,9771.535547451922,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2004-Q2,9808.927304658137,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2004-Q3,9872.890100980803,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2004-Q4,9971.719823136076,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2005-Q1,10096.10602516215,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2005-Q2,10165.4993745161,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2005-Q3,10210.37064929962,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2005-Q4,10207.3249493571,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2006-Q1,10297.60182753305,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2006-Q2,10401.96591698684,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2006-Q3,10524.31304459514,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2006-Q4,10561.19764208531,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2007-Q1,10619.54127819516,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2007-Q2,10707.52110251984,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2007-Q3,10784.8616406549,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2007-Q4,10874.59871537051,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2008-Q1,10960.37366116425,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2008-Q2,11022.15749976319,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2008-Q3,11053.23061167996,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2008-Q4,11071.77143875862,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2009-Q1,11056.01712114451,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2009-Q2,11038.65058187169,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2009-Q3,11066.9906911114,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2009-Q4,11161.7428548114,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2010-Q1,11190.20053265452,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2010-Q2,11271.17177863748,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2010-Q3,11356.05079701643,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2010-Q4,11439.7191806834,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2011-Q1,11473.37812882257,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2011-Q2,11477.2183584668,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2011-Q3,11538.87533047481,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2011-Q4,11511.72341187458,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2012-Q1,11595.99138272807,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2012-Q2,11629.40055611755,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2012-Q3,11686.02056603665,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2012-Q4,11700.71451085216,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2013-Q1,11705.31892795024,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2013-Q2,11746.871545387,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2013-Q3,11764.33977082523,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2013-Q4,11673.42598400207,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2014-Q1,11787.81096245031,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2014-Q2,11807.92026821313,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2014-Q3,11781.27430306971,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2014-Q4,11870.93912391354,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2015-Q1,11956.36051064874,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2015-Q2,12002.59095529297,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2015-Q3,12049.27797893249,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2015-Q4,12165.69692306006,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2016-Q1,12189.69570963597,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2016-Q2,12222.49539373541,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2016-Q3,12211.38075873765,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2016-Q4,12297.95682833338,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2017-Q1,12339.88699388747,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2017-Q2,12447.68558226417,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2017-Q3,12587.56756155004,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2017-Q4,12632.95747810684,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2018-Q1,12720.1538649565,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2018-Q2,12810.81794670603,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2018-Q3,12877.66792736036,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2018-Q4,12945.80188116446,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2019-Q1,13029.02990126331,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2019-Q2,13074.80483189087,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2019-Q3,13174.05234922968,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2019-Q4,13209.06536846627,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2020-Q1,13161.42644938537,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2020-Q2,12484.22574295736,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2020-Q3,12728.95773778797,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2020-Q4,13047.28648854288,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2021-Q1,13171.01160935375,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2021-Q2,13287.91481454361,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2021-Q3,13006.08579476948,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2021-Q4,13524.32115045807,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2022-Q1,13641.97211508784,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2022-Q2,13863.79958354943,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2022-Q3,13944.1944416322,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2022-Q4,14124.08583159133,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2023-Q1,14258.66012970164,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2023-Q2,14342.80428361523,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2023-Q3,14402.45923022808,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2023-Q4,14466.52700569643,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2024-Q1,14544.50618587432,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2024-Q2,14628.88190246391,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2024-Q3,14749.74650799279,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2024-Q4,14809.99281119875,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2025-Q1,14843.14959479609,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2025-Q2,14884.69751518608,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2025-Q3,14926.53191184865,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,20,Q,2025-Q4,15026.37337534456,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1994-Q3,3596186.390069012,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1994-Q4,3595620.679275308,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1995-Q1,3635606.647141357,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1995-Q2,3695867.214067958,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1995-Q3,3710362.147544344,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1995-Q4,3717611.566202159,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1996-Q1,3729775.659374715,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1996-Q2,3717460.739962394,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1996-Q3,3726931.837472335,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1996-Q4,3724890.36489754,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1997-Q1,3743463.495902848,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1997-Q2,3741749.714723094,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1997-Q3,3735448.838525598,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1997-Q4,3772037.993210214,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1998-Q1,3769279.544347497,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1998-Q2,3796504.009922912,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1998-Q3,3780375.749742574,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1998-Q4,3817793.41269484,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1999-Q1,3816563.796916608,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1999-Q2,3826927.473945616,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1999-Q3,3863938.683972336,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,1999-Q4,3933496.86812985,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2000-Q1,3938853.176101841,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2000-Q2,3978146.052862887,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2000-Q3,4004040.781155751,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2000-Q4,3940822.375444747,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2001-Q1,3929122.629424204,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2001-Q2,3952023.004954743,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2001-Q3,3944150.796896045,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2001-Q4,3958144.627982901,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2002-Q1,3973887.471883588,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2002-Q2,3978750.19202716,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2002-Q3,4010493.915491532,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2002-Q4,4045659.033660839,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2003-Q1,4068333.044601724,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2003-Q2,4074720.64457399,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2003-Q3,4076801.557213081,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2003-Q4,4106755.854661949,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2004-Q1,4112240.859903709,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2004-Q2,4130465.48190849,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2004-Q3,4141588.468285359,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2004-Q4,4198044.729319664,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2005-Q1,4261830.029833327,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2005-Q2,4291184.317555972,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2005-Q3,4296856.856073501,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2005-Q4,4284321.552910061,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2006-Q1,4294250.116939605,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2006-Q2,4343536.870225973,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2006-Q3,4396453.316333642,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2006-Q4,4423148.405321386,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2007-Q1,4434706.423827549,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2007-Q2,4479313.919949764,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2007-Q3,4504574.833905441,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2007-Q4,4562643.577639551,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2008-Q1,4581453.471030889,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2008-Q2,4636355.250563367,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2008-Q3,4659902.969152444,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2008-Q4,4628549.898404752,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2009-Q1,4607174.837591041,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2009-Q2,4570668.632265903,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2009-Q3,4557521.248380367,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,20,Q,2009-Q4,4607765.873347448,HR,3,,,1
