DATAFLOW,MEASURE,ASGS_2016,LABOURACCT_IND,TSEST,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT,DECIMALS
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2019-Q2,5435286.681251669,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2019-Q3,5383579.017767151,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2019-Q4,5482765.615820789,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2020-Q1,5037395.779407986,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2020-Q2,4966956.429454196,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2020-Q3,5100559.844925068,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2020-Q4,5350634.803199936,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2021-Q1,5013712.377535436,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2021-Q2,5469367.691572589,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2021-Q3,5245083.314978371,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2021-Q4,5485322.155236857,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2022-Q1,5095870.939412988,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2022-Q2,5670531.585752226,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2022-Q3,5661897.522876082,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2022-Q4,5893642.002135553,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2023-Q1,5516560.327514754,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2023-Q2,6048768.897889431,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2023-Q3,5882060.851334882,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2023-Q4,5969615.904220913,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2024-Q1,5532872.190774528,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2024-Q2,6035037.274682851,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2024-Q3,5963507.21744034,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2024-Q4,6103415.122225387,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2025-Q1,5669327.587511979,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2025-Q2,6140828.292501059,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2025-Q3,6028278.391913381,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M28,AUS,TOTAL,10,Q,2025-Q4,6196490.555115541,HR,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1994-Q3,8241.552334401722,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1994-Q4,8367.977032511288,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1995-Q1,8294.293166747077,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1995-Q2,8382.59582095321,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1995-Q3,8482.487631162208,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1995-Q4,8594.203026736272,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1996-Q1,8472.443145485817,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1996-Q2,8501.737099084192,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1996-Q3,8567.28207141317,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1996-Q4,8646.321596217264,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1997-Q1,8533.804038756565,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1997-Q2,8498.18659477235,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1997-Q3,8661.280918661161,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1997-Q4,8772.27636817518,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1998-Q1,8640.771267138136,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1998-Q2,8700.341252403015,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1998-Q3,8849.834083761147,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1998-Q4,8894.883437418106,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1999-Q1,8813.440588063871,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1999-Q2,8841.412864881824,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1999-Q3,8951.965989217719,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,1999-Q4,9107.872800058527,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2000-Q1,9029.038100983445,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2000-Q2,9102.710890046845,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2000-Q3,9265.00381670007,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2000-Q4,9282.861364441796,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2001-Q1,9169.247797558517,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2001-Q2,9217.623073023196,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2001-Q3,9303.32467109231,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2001-Q4,9399.515293774857,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2002-Q1,9323.879977020992,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2002-Q2,9359.869914078648,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2002-Q3,9491.555319843897,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2002-Q4,9673.464237126245,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2003-Q1,9564.024578571856,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2003-Q2,9549.212162735026,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2003-Q3,9686.090895995689,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2003-Q4,9831.009613169283,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2004-Q1,9732.593148146896,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2004-Q2,9753.832731633469,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2004-Q3,9879.161645046823,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2004-Q4,10059.57758252819,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2005-Q1,10056.91572509349,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2005-Q2,10110.00298593323,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2005-Q3,10216.81307068395,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2005-Q4,10295.06341354274,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2006-Q1,10258.01224846963,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2006-Q2,10346.68023312171,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2006-Q3,10531.30070878984,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2006-Q4,10650.23567618892,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2007-Q1,10579.25753614725,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2007-Q2,10650.69219611059,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2007-Q3,10791.57224215857,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2007-Q4,10966.90034321358,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2008-Q1,10920.20372461488,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2008-Q2,10961.34005853259,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2008-Q3,11060.58248506041,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2008-Q4,11165.04723757337,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2009-Q1,11018.19825596182,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2009-Q2,10976.01052981758,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2009-Q3,11074.5910172995,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2009-Q4,11253.34239985497,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2010-Q1,11154.87977227175,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2010-Q2,11208.29621665284,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2010-Q3,11363.79743464267,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2010-Q4,11527.56369959838,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2011-Q1,11439.97004265527,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2011-Q2,11419.81113410293,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2011-Q3,11542.47186850913,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2011-Q4,11594.14587781336,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2012-Q1,11565.35071483285,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2012-Q2,11581.44673366624,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2012-Q3,11680.22661519332,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2012-Q4,11779.77777980331,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2013-Q1,11678.3478716959,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2013-Q2,11711.15177595868,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2013-Q3,11743.17528213806,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2013-Q4,11753.01512903724,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2014-Q1,11762.74494404519,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2014-Q2,11783.72529835911,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2014-Q3,11745.08306169254,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2014-Q4,11954.34360032056,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2015-Q1,11931.85958386351,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2015-Q2,11988.11782198139,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2015-Q3,11999.60573859106,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2015-Q4,12253.58835812402,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2016-Q1,12165.74635206801,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2016-Q2,12212.63455405336,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2016-Q3,12156.4955641365,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2016-Q4,12385.34561674302,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2017-Q1,12316.44019410769,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2017-Q2,12440.63303696722,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2017-Q3,12531.54541546287,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2017-Q4,12718.04125021107,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2018-Q1,12696.8426656444,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2018-Q2,12804.68884441699,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2018-Q3,12825.62343110789,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2018-Q4,13024.72322427091,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2019-Q1,13007.22465968405,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2019-Q2,13070.27065384135,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2019-Q3,13124.29955520607,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2019-Q4,13281.28227926733,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2020-Q1,13144.5126276538,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2020-Q2,12479.61838426316,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2020-Q3,12681.98474488726,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2020-Q4,13114.18947368613,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2021-Q1,13158.26842989982,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2021-Q2,13282.52434120516,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2021-Q3,12956.28644251023,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2021-Q4,13593.55295202802,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2022-Q1,13631.9069001595,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2022-Q2,13856.49881771369,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2022-Q3,13888.2131180777,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2022-Q4,14199.12562841455,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2023-Q1,14249.42518161242,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2023-Q2,14333.53898486873,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2023-Q3,14341.622645917,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2023-Q4,14547.2601928727,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2024-Q1,14536.20154695826,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2024-Q2,14617.25549791726,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2024-Q3,14685.06746071312,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2024-Q4,14896.44352926697,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2025-Q1,14834.49389961239,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2025-Q2,14871.2239659675,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2025-Q3,14860.1588866186,NUM,3,,,1
ABS:LABOUR_ACCT_Q(1.1),M19,AUS,TOTAL,10,Q,2025-Q4,15116.52223326761,NUM,3,,,1
